X1,Price,Lot.Size,Waterfront,Age,Land.Value,New.Construct,Central.Air,Fuel.Type,Heat.Type,Sewer.Type,Living.Area,Pct.College,Bedrooms,Fireplaces,Bathrooms,Rooms,Fireplace,Beds
1489,178900,0.35,No,21,36500,No,No,Electric,Electric,Public,1554,64,3,None,1.0,4,No,3
1490,300000,0.56,No,34,30800,No,No,Gas,Hot Water,Public,3604,64,6,1,3.5,12,Yes,4 or more
1491,211000,0.49,No,41,28600,No,Yes,Gas,Hot Water,Public,1887,64,4,1,2.5,8,Yes,4 or more
1492,451000,2.0,No,52,84000,No,Yes,Oil,Hot Air,Public,1326,64,3,None,1.0,7,No,3
1493,201400,0.49,No,30,28600,No,No,Gas,Hot Water,Public,1876,64,3,1,2.5,6,Yes,3
1494,195900,0.4,No,34,30000,No,No,Gas,Hot Air,Public,1672,64,3,1,0.0,5,Yes,3
1495,190000,0.57,No,35,34900,No,Yes,Gas,Hot Air,Public,2064,64,4,1,2.5,6,Yes,4 or more
1496,150000,0.21,No,19,19100,No,No,Electric,Electric,Public,1138,64,2,1,1.0,4,Yes,2 or fewer
1497,206000,1.0,No,19,36000,No,Yes,Gas,Hot Air,Private,1814,64,3,1,1.5,7,Yes,3
1498,285000,0.32,No,28,35000,No,Yes,Electric,Electric,Public,2380,64,4,1,1.5,10,Yes,4 or more
1499,120000,0.2,No,24,14000,No,No,Electric,Electric,Public,976,64,2,None,2.0,3,No,2 or fewer
1500,377500,1.0,No,21,116300,No,Yes,Gas,Hot Air,Public,2886,64,4,2 or more,2.5,9,Yes,4 or more
1501,340000,0.55,No,8,19300,No,No,Gas,Hot Air,Public,2483,64,4,1,2.5,10,Yes,4 or more
1502,240000,0.45,No,35,32300,No,No,Gas,Hot Air,Public,1846,64,3,1,1.5,6,Yes,3
1503,295000,0.49,No,17,36900,No,Yes,Gas,Hot Air,Public,2592,64,4,1,2.5,12,Yes,4 or more
1504,215000,0.63,No,21,39100,No,Yes,Electric,Electric,Public,1792,64,3,None,1.5,9,No,3
1505,275000,0.47,No,35,27800,No,No,Gas,Hot Water,Public,2588,64,4,1,2.5,10,Yes,4 or more
1506,189000,0.81,No,53,21600,No,No,Gas,Hot Water,Private,1210,64,3,None,1.0,7,No,3
1507,156000,0.09,No,26,17600,No,Yes,Gas,Hot Air,Public,1290,64,2,1,1.5,3,Yes,2 or fewer
1508,410000,0.79,No,11,86900,No,No,Gas,Hot Air,Private,2444,75,4,1,3.0,11,Yes,4 or more
1509,264500,0.46,No,34,27400,No,No,Gas,Hot Water,Public,2376,64,4,2 or more,2.5,9,Yes,4 or more
1510,145500,0.09,No,20,17600,No,No,Gas,Hot Air,Public,1480,64,3,None,1.5,4,No,3
1511,116500,0.08,No,22,17200,No,Yes,Gas,Hot Air,Public,1375,64,2,None,1.5,4,No,2 or fewer
1512,264500,0.44,No,40,26600,No,No,Gas,Hot Water,Public,2676,64,4,1,2.5,11,Yes,4 or more
1513,215000,0.3,No,32,24500,No,No,Gas,Hot Air,Public,1778,64,3,1,1.5,6,Yes,3
1514,263000,0.6,No,28,28800,No,No,Gas,Hot Water,Public,2570,64,5,1,2.5,12,Yes,4 or more
1515,243000,0.57,No,9,34900,No,No,Gas,Hot Air,Public,1272,64,2,None,1.5,6,No,2 or fewer
1516,203000,0.29,No,30,23900,No,Yes,Gas,Hot Air,Public,1852,64,3,1,1.5,6,Yes,3
1517,335000,0.61,No,10,34700,No,Yes,Gas,Hot Air,Private,2298,64,4,1,2.5,9,Yes,4 or more
1518,385000,0.5,No,7,17500,No,Yes,Gas,Hot Air,Public,2259,64,4,1,2.5,9,Yes,4 or more
1519,210000,0.59,No,38,31700,No,No,Gas,Hot Water,Public,2426,64,4,1,2.5,7,Yes,4 or more
1520,154000,0.14,No,20,18400,No,No,Gas,Hot Water,Public,1480,64,3,1,1.5,5,Yes,3
1521,155000,0.17,No,20,18700,No,Yes,Gas,Hot Air,Public,1244,64,2,None,2.0,6,No,2 or fewer
1522,165000,0.17,No,22,18700,No,No,Gas,Hot Air,Public,1479,64,3,None,1.5,4,No,3
1523,300000,0.7,No,15,40000,No,No,Gas,Hot Air,Public,2358,64,4,None,2.5,7,No,4 or more
1524,240000,0.46,No,33,32700,No,Yes,Gas,Hot Air,Public,1453,64,4,1,2.0,9,Yes,4 or more
1525,182000,0.35,No,40,27800,No,Yes,Gas,Hot Air,Public,2080,64,4,1,1.5,10,Yes,4 or more
1526,194000,6.15,No,64,73500,No,No,Oil,Hot Water,Private,1960,64,3,1,1.5,9,Yes,3
1527,410000,0.44,No,3,13200,No,Yes,Gas,Hot Air,Public,2600,64,4,1,2.5,10,Yes,4 or more
1528,280000,0.85,No,18,40800,No,Yes,Gas,Hot Air,Public,1897,64,4,1,2.5,7,Yes,4 or more
1529,235000,0.47,No,37,27800,No,No,Gas,Hot Water,Public,1872,64,4,1,2.5,9,Yes,4 or more
1530,185000,0.06,No,27,16400,No,Yes,Gas,Hot Air,Public,1260,64,2,1,1.5,6,Yes,2 or fewer
1531,167000,0.21,No,21,14700,No,Yes,Gas,Hot Air,Public,1228,64,3,1,1.5,5,Yes,3
1532,206500,0.5,No,35,34500,No,Yes,Gas,Hot Air,Public,1956,64,4,None,2.0,7,No,4 or more
1533,165000,0.05,No,19,16000,No,Yes,Gas,Hot Air,Public,1480,64,3,None,2.5,6,No,3
1534,230000,0.35,No,42,27800,No,Yes,Gas,Hot Air,Private,1793,64,4,1,1.5,9,Yes,4 or more
1535,235000,0.73,No,34,35700,No,No,Gas,Hot Air,Public,2078,64,4,1,1.5,6,Yes,4 or more
1536,200500,0.69,No,26,27900,No,Yes,Gas,Hot Air,Private,1666,64,3,1,1.5,4,Yes,3
1537,310000,0.46,No,21,27400,No,No,Gas,Hot Water,Public,2378,64,3,1,2.5,9,Yes,3
1538,169900,0.06,No,27,16400,No,Yes,Gas,Hot Air,Public,1452,64,3,1,1.5,5,Yes,3
1539,210500,0.28,No,22,32000,No,No,Electric,Electric,Public,1792,64,3,1,1.5,5,Yes,3
1540,305000,0.92,No,16,35900,No,No,Oil,Hot Water,Private,2290,75,4,1,2.0,7,Yes,4 or more
1541,508000,0.17,No,1,116700,No,No,Gas,Hot Air,Public,3511,64,4,1,2.5,12,Yes,4 or more
1542,220000,0.41,No,39,30500,No,No,Gas,Hot Air,Public,1922,64,4,None,1.5,9,No,4 or more
1543,256000,0.5,No,20,29000,No,No,Gas,Hot Water,Public,2263,64,4,1,2.5,11,Yes,4 or more
1544,196900,0.41,No,35,30500,No,Yes,Gas,Hot Air,Public,1672,64,4,None,1.5,6,No,4 or more
1545,233000,0.26,No,30,21900,No,Yes,Gas,Hot Air,Public,1902,64,3,1,1.5,5,Yes,3
1546,140000,0.06,No,20,16400,No,Yes,Gas,Hot Air,Public,1479,64,2,1,1.5,7,Yes,2 or fewer
1547,162900,0.12,No,20,18200,No,No,Electric,Electric,Public,1314,64,2,1,1.5,5,Yes,2 or fewer
1548,178000,0.17,No,18,18700,No,Yes,Electric,Electric,Public,1302,64,2,None,1.5,4,No,2 or fewer
1549,265000,0.67,No,40,34100,No,No,Gas,Hot Water,Public,2310,64,5,1,2.5,10,Yes,4 or more
1550,454900,0.66,No,9,75800,No,No,Gas,Hot Air,Public,2880,64,4,1,2.5,11,Yes,4 or more
1551,215000,5.65,No,53,69400,No,Yes,Oil,Hot Air,Public,1948,64,2,1,1.5,5,Yes,2 or fewer
1552,248000,0.67,No,16,39600,No,Yes,Gas,Hot Air,Public,1613,64,3,1,1.5,8,Yes,3
1553,395000,0.7,No,16,35000,No,Yes,Gas,Hot Water,Public,2803,64,4,1,3.0,10,Yes,4 or more
1554,171500,0.07,No,20,16800,No,Yes,Electric,Electric,Public,1479,64,3,1,1.5,4,Yes,3
1555,268000,0.48,No,27,62000,No,Yes,Gas,Hot Air,Public,2147,64,4,1,2.5,10,Yes,4 or more
1556,166500,0.06,No,20,16400,No,Yes,Electric,Electric,Public,1314,64,2,1,1.5,4,Yes,2 or fewer
1557,355000,0.43,No,7,39000,No,Yes,Gas,Hot Air,Public,2330,64,4,1,2.5,7,Yes,4 or more
1558,165000,0.93,No,13,38300,No,No,Gas,Hot Air,Private,1352,64,3,None,1.0,8,No,3
1559,300000,0.08,No,34,37300,No,No,Gas,Hot Water,Public,2276,64,5,1,2.5,10,Yes,4 or more
1560,350000,0.5,No,18,63500,No,Yes,Gas,Hot Air,Public,2162,64,4,1,2.5,9,Yes,4 or more
1561,279900,0.49,No,19,62800,No,Yes,Gas,Hot Air,Public,2091,64,4,1,2.5,8,Yes,4 or more
1562,265000,0.65,No,37,33500,No,No,Gas,Hot Water,Public,2564,64,4,1,2.5,8,Yes,4 or more
1563,267000,0.31,No,33,25100,No,No,Gas,Hot Air,Public,2050,64,4,None,1.5,9,No,4 or more
1564,235000,0.76,No,38,35300,No,No,Gas,Hot Water,Public,1768,64,3,None,2.0,5,No,3
1565,299900,0.46,No,18,60500,No,Yes,Gas,Hot Air,Public,2497,64,3,1,2.5,9,Yes,3
1566,167000,0.07,No,26,16800,No,Yes,Gas,Hot Air,Public,1290,64,2,1,1.5,7,Yes,2 or fewer
1567,168000,0.4,No,149,28000,No,No,Oil,Hot Air,Private,1776,64,3,None,2.0,8,No,3
1568,150000,0.07,No,21,16800,No,No,Electric,Electric,Public,1480,64,3,None,1.5,6,No,3
1569,255000,0.41,No,21,25400,No,Yes,Gas,Hot Air,Public,1910,64,4,None,2.5,6,No,4 or more
1570,455000,4.2,No,29,70500,No,Yes,Electric,Electric,Private,2828,64,3,1,2.5,10,Yes,3
1571,351100,0.46,No,3,16100,No,No,Gas,Hot Air,Public,2535,64,4,1,2.5,10,Yes,4 or more
1572,315000,0.46,No,36,27400,No,No,Gas,Hot Water,Public,2576,64,4,1,2.5,12,Yes,4 or more
1573,220000,0.4,No,21,28000,No,No,Gas,Hot Air,Public,1500,64,3,None,1.5,7,No,3
1574,159000,0.14,No,20,18400,No,No,Electric,Electric,Public,1480,64,3,None,1.5,8,No,3
1575,341000,0.57,No,16,68800,No,Yes,Gas,Hot Air,Public,2250,64,3,1,2.5,8,Yes,3
1576,276000,0.47,No,19,36600,No,Yes,Gas,Hot Air,Public,1831,64,3,1,2.0,5,Yes,3
1577,309000,0.49,No,19,62800,No,Yes,Gas,Hot Air,Public,2214,64,4,1,2.5,10,Yes,4 or more
1578,217021,0.46,No,31,32700,No,No,Gas,Hot Water,Private,1846,64,3,None,1.5,7,No,3
1579,188500,0.05,No,19,16000,No,Yes,Gas,Hot Air,Public,1302,64,2,None,1.5,6,No,2 or fewer
1580,320000,0.55,No,33,50300,No,Yes,Gas,Hot Air,Public,2212,64,4,1,2.5,9,Yes,4 or more
1581,247000,0.34,No,40,39000,No,No,Gas,Hot Air,Public,1783,64,4,1,2.5,10,Yes,4 or more
1582,166000,0.1,No,21,18000,No,No,Electric,Electric,Public,1480,64,2,1,1.5,7,Yes,2 or fewer
1583,236000,0.15,No,37,38800,No,No,Oil,Hot Water,Private,1794,64,3,None,2.0,6,No,3
1584,233900,0.3,No,32,24500,No,Yes,Gas,Hot Air,Public,1918,64,4,1,1.5,6,Yes,4 or more
1585,162740,0.07,No,21,16800,No,No,Gas,Hot Air,Public,1480,64,3,1,1.5,8,Yes,3
1586,225000,0.45,No,35,32300,No,No,Gas,Hot Air,Public,1756,64,4,1,1.5,7,Yes,4 or more
1587,360000,0.91,No,17,77200,No,Yes,Gas,Hot Water,Public,2499,64,4,1,3.0,7,Yes,4 or more
1588,281520,0.56,No,34,30800,No,Yes,Gas,Hot Water,Public,2310,64,5,1,3.0,8,Yes,4 or more
1589,365000,0.56,No,0,37900,No,No,Gas,Hot Air,Public,2950,64,4,1,2.5,12,Yes,4 or more
1590,315000,0.6,No,20,71000,No,Yes,Gas,Hot Air,Public,2702,64,4,2 or more,2.5,10,Yes,4 or more
1591,297900,0.3,No,15,34000,No,Yes,Gas,Hot Air,Public,2288,64,3,1,2.5,8,Yes,3
1592,270000,0.42,No,35,30900,No,Yes,Gas,Hot Air,Public,1838,64,4,None,1.5,7,No,4 or more
1593,260000,0.42,No,27,25800,No,No,Gas,Hot Water,Public,2310,64,4,1,2.5,10,Yes,4 or more
1594,72000,0.33,No,85,24600,No,No,Electric,Electric,Private,1152,52,3,None,1.0,6,No,3
1595,229500,0.34,No,22,22600,No,No,Gas,Hot Air,Public,1577,64,3,None,2.0,8,No,3
1596,275000,0.54,No,19,30200,No,No,Gas,Hot Water,Public,2175,64,4,1,2.5,10,Yes,4 or more
1597,155000,0.29,No,23,19500,No,No,Gas,Hot Air,Public,1375,64,2,None,1.5,4,No,2 or fewer
1598,225570,0.37,No,27,23800,No,No,Gas,Hot Water,Public,1616,64,3,1,3.0,8,Yes,3
1599,224000,0.54,No,38,34700,No,No,Gas,Hot Air,Public,1954,64,4,1,2.0,10,Yes,4 or more
1600,290000,0.61,No,34,32300,No,No,Gas,Hot Water,Public,2728,64,4,1,2.5,10,Yes,4 or more
1601,262000,0.64,No,35,33200,No,No,Gas,Hot Water,Public,2553,64,4,1,2.5,9,Yes,4 or more
1602,319900,0.34,No,3,11900,No,No,Gas,Hot Air,Public,1963,64,4,1,2.5,8,Yes,4 or more
1603,265000,0.45,No,43,27000,No,No,Gas,Hot Water,Public,2564,64,4,1,2.5,11,Yes,4 or more
1604,255000,0.33,No,19,35500,No,Yes,Gas,Electric,Public,1792,64,3,1,1.5,7,Yes,3
1605,217300,0.35,No,40,27800,No,No,Gas,Hot Water,Public,1663,64,3,1,1.0,8,Yes,3
1606,291000,0.49,No,6,17200,No,Yes,Gas,Hot Air,Public,2070,64,4,1,2.5,6,Yes,4 or more
1607,319000,0.46,No,26,48000,No,Yes,Oil,Hot Air,Public,2588,64,4,1,2.5,12,Yes,4 or more
1608,271500,0.54,No,35,30200,No,No,Gas,Hot Water,Public,2276,64,5,1,2.5,9,Yes,4 or more
1609,224900,0.48,No,45,28200,No,No,Gas,Hot Air,Public,1732,64,4,None,2.0,7,No,4 or more
1610,260000,0.63,No,39,32900,No,No,Gas,Hot Water,Public,2310,64,5,1,2.5,9,Yes,4 or more
1611,199900,0.63,No,38,22100,No,Yes,Gas,Hot Water,Private,1742,52,4,1,1.0,10,Yes,4 or more
1612,252659,0.41,No,36,25400,No,No,Gas,Hot Water,Public,2802,64,4,1,2.5,8,Yes,4 or more
1613,312500,0.46,No,16,36400,No,Yes,Gas,Hot Air,Public,1902,64,4,1,2.5,6,Yes,4 or more
1614,290000,0.46,No,22,48000,No,Yes,Gas,Hot Air,Public,2030,64,4,1,2.5,10,Yes,4 or more
1615,155000,0.57,No,59,29900,No,No,Gas,Hot Air,Public,1498,75,2,1,1.0,7,Yes,2 or fewer
1616,355000,0.55,No,20,67300,No,Yes,Gas,Hot Air,Public,2116,64,3,1,2.5,10,Yes,3
1617,190000,0.83,No,37,35700,No,No,Gas,Hot Water,Public,2108,64,4,1,2.5,10,Yes,4 or more
1618,130000,0.06,No,16,1600,No,Yes,Gas,Hot Air,Public,1480,40,2,1,2.5,4,Yes,2 or fewer
1619,264000,0.21,No,1,32000,Yes,No,Gas,Hot Air,Public,2427,40,3,None,2.5,9,No,3
1620,193980,0.31,No,12,10400,No,No,Gas,Hot Air,Public,1348,40,2,None,2.0,5,No,2 or fewer
1621,219900,0.25,No,13,9000,No,No,Gas,Hot Air,Public,1391,40,3,None,2.0,8,No,3
1622,469900,1.4,No,2,74800,Yes,Yes,Gas,Hot Air,Public,3422,62,4,1,4.0,12,Yes,4 or more
1623,314230,0.51,No,1,74800,Yes,Yes,Gas,Hot Air,Public,2686,62,4,1,3.0,10,Yes,4 or more
1624,138900,0.15,No,14,5400,No,Yes,Gas,Hot Water,Public,1034,40,2,None,1.5,3,No,2 or fewer
1625,160000,0.29,No,14,9700,No,Yes,Gas,Hot Air,Public,1072,40,2,None,1.0,7,No,2 or fewer
1626,228000,0.25,No,12,15200,No,No,Gas,Hot Air,Public,1512,40,3,None,2.0,8,No,3
1627,224400,5.0,No,17,24100,No,No,Electric,Electric,Private,1008,40,2,None,1.0,5,No,2 or fewer
1628,132870,0.06,No,17,1600,No,No,Gas,Hot Water,Public,1480,40,3,1,1.5,5,Yes,3
1629,135600,0.51,No,34,16600,No,No,Gas,Hot Air,Private,912,40,3,None,1.0,4,No,3
1630,150600,0.07,No,17,1800,No,Yes,Gas,Hot Water,Public,1480,40,3,1,1.5,7,Yes,3
1631,335000,1.25,No,16,11900,No,No,Electric,Electric,Private,1558,62,3,1,2.0,7,Yes,3
1632,316250,0.04,No,0,74800,Yes,No,Gas,Hot Air,Public,2648,62,4,1,2.5,11,Yes,4 or more
1633,181280,0.39,No,26,9800,No,No,Gas,Hot Air,Private,2248,40,4,None,1.0,10,No,4 or more
1634,158000,0.73,No,85,16400,No,No,Oil,Hot Air,Private,1461,40,3,None,1.0,6,No,3
1635,221000,0.23,No,11,7700,No,No,Gas,Hot Air,Public,1470,40,3,1,2.5,8,Yes,3
1636,230000,0.5,No,8,4000,No,No,Gas,Hot Air,Public,1900,40,3,None,1.5,6,No,3
1637,299000,0.1,No,8,13000,No,Yes,Gas,Hot Air,Public,2054,62,4,None,2.5,6,No,4 or more
1638,148000,0.07,No,16,1800,No,No,Gas,Hot Air,Public,1480,40,2,1,2.5,4,Yes,2 or fewer
1639,267500,0.24,No,14,8600,No,No,Gas,Hot Air,Public,1822,40,3,None,2.0,9,No,3
1640,259000,0.01,No,12,17900,No,No,Gas,Hot Air,Public,1620,62,3,1,2.5,5,Yes,3
1641,321000,0.1,No,14,21000,No,Yes,Gas,Hot Air,Public,2120,62,4,None,2.5,8,No,4 or more
1642,409790,0.27,No,1,74800,Yes,No,Gas,Hot Air,Public,3009,62,5,1,3.5,12,Yes,4 or more
1643,184000,0.45,No,35,9000,No,No,Gas,Hot Air,Private,1791,40,4,None,1.0,10,No,4 or more
1644,145000,0.07,No,16,1800,No,Yes,Electric,Hot Air,Public,1480,40,2,1,2.5,3,Yes,2 or fewer
1645,310000,1.75,No,14,20600,No,No,Electric,Electric,Private,1300,40,3,None,2.0,4,No,3
1646,170000,0.07,No,16,1800,No,No,Gas,Hot Air,Public,1480,40,3,1,1.5,5,Yes,3
1647,210500,0.02,No,15,9700,No,No,Gas,Hot Air,Public,1876,40,3,None,2.0,6,No,3
1648,199900,0.24,No,13,8000,No,No,Gas,Hot Air,Public,1564,40,3,None,2.0,5,No,3
1649,150000,0.28,No,70,9800,No,No,Gas,Hot Water,Public,1248,40,3,None,1.5,4,No,3
1650,153000,0.11,No,16,2900,No,No,Gas,Hot Air,Public,1480,40,2,None,2.5,4,No,2 or fewer
1651,334000,0.55,No,12,19300,No,No,Gas,Hot Air,Public,2281,62,4,1,2.5,7,Yes,4 or more
1652,216900,0.4,No,38,8000,No,Yes,Gas,Hot Air,Private,2395,40,3,1,1.5,6,Yes,3
1653,259000,0.05,No,15,16800,No,No,Gas,Hot Air,Public,1915,40,4,1,2.5,10,Yes,4 or more
1654,240000,0.3,No,12,10800,No,No,Gas,Hot Air,Public,1400,40,3,2 or more,1.5,4,Yes,3
1655,186030,0.37,No,38,9300,No,Yes,Gas,Hot Air,Private,1104,40,4,None,1.0,9,No,4 or more
1656,203000,0.43,No,14,13500,No,Yes,Gas,Hot Air,Public,1796,40,3,1,2.5,8,Yes,3
1657,255000,0.13,No,15,13700,No,No,Gas,Hot Air,Public,1512,40,3,None,1.5,6,No,3
1658,119000,0.09,No,95,3200,No,No,Gas,Hot Water,Public,1646,40,3,None,1.0,5,No,3
1659,260800,0.5,No,5,4000,No,No,Gas,Hot Air,Public,1868,40,3,1,2.5,7,Yes,3
1660,169000,0.19,No,15,6800,No,No,Gas,Hot Air,Public,1301,40,3,None,1.5,4,No,3
1661,225000,0.95,No,15,11200,No,No,Electric,Electric,Private,1652,62,3,None,2.0,7,No,3
1662,124000,0.35,No,33,8500,No,No,Oil,Hot Water,Private,1056,62,3,None,1.0,7,No,3
1663,245000,0.51,No,22,15100,No,No,Gas,Hot Air,Private,2312,62,3,None,1.5,10,No,3
1664,250000,0.48,No,15,19200,No,Yes,Gas,Hot Air,Private,2072,62,3,None,2.5,5,No,3
1665,172000,0.46,No,20,7800,No,No,Electric,Electric,Private,1200,62,2,None,1.0,6,No,2 or fewer
1666,153500,0.48,No,33,12000,No,No,Oil,Hot Air,Private,1764,62,3,1,1.5,7,Yes,3
1667,165000,0.02,No,17,20100,No,No,Gas,Hot Air,Private,960,62,3,None,1.0,4,No,3
1668,159000,0.17,No,22,15800,No,No,Gas,Hot Air,Public,988,51,2,None,2.0,4,No,2 or fewer
1669,171500,0.17,No,19,15200,No,No,Electric,Electric,Public,1514,51,3,None,1.5,7,No,3
1670,240000,0.51,No,13,26900,No,Yes,Gas,Hot Air,Public,1320,61,3,None,2.0,7,No,3
1671,409550,0.69,No,1,83500,Yes,Yes,Gas,Hot Air,Private,2719,61,3,1,2.0,9,Yes,3
1672,302000,0.61,No,11,41700,No,No,Gas,Hot Air,Public,1796,61,3,1,2.5,6,Yes,3
1673,285000,0.38,No,4,53900,No,No,Gas,Hot Air,Public,1709,61,3,1,2.5,5,Yes,3
1674,385900,0.4,No,1,233000,Yes,Yes,Gas,Hot Air,Public,3008,61,4,1,2.5,11,Yes,4 or more
1675,140595,0.42,No,71,18600,No,No,Oil,Hot Air,Private,1350,61,3,None,1.0,5,No,3
1676,213000,0.47,No,20,20000,No,Yes,Electric,Electric,Private,1200,61,3,None,1.5,7,No,3
1677,335000,0.47,No,3,53900,No,Yes,Gas,Hot Air,Public,1857,61,3,1,2.5,6,Yes,3
1678,290000,0.66,No,15,31200,No,Yes,Gas,Hot Air,Private,2305,51,4,1,2.5,11,Yes,4 or more
1679,265000,0.49,No,1,15000,Yes,Yes,Gas,Hot Air,Private,2184,51,3,1,2.5,10,Yes,3
1680,334000,0.32,No,116,16400,No,No,Gas,Hot Air,Public,1668,51,3,None,2.0,7,No,3
1681,382406,0.44,No,1,108900,Yes,Yes,Gas,Hot Air,Public,2712,51,4,1,2.5,12,Yes,4 or more
1682,149300,0.16,No,20,15700,No,No,Electric,Electric,Public,912,51,2,None,1.5,3,No,2 or fewer
1683,212000,0.34,No,21,27000,No,No,Electric,Electric,Public,1508,51,3,None,1.5,4,No,3
1684,195000,0.46,No,28,24500,No,No,Electric,Electric,Public,1232,61,3,1,1.0,6,Yes,3
1685,245000,0.36,No,106,35900,No,No,Gas,Hot Air,Public,1836,51,4,1,1.5,6,Yes,4 or more
1686,422680,0.16,No,176,46200,No,No,Gas,Hot Water,Public,4486,51,6,1,4.0,12,Yes,4 or more
1687,240000,4.21,No,38,70400,No,No,Oil,Hot Water,Private,2204,51,3,2 or more,2.0,8,Yes,3
1688,156000,0.16,No,19,15100,No,No,Gas,Hot Air,Public,1184,51,3,None,2.0,7,No,3
1689,265000,0.49,No,1,15000,Yes,Yes,Gas,Hot Air,Private,2184,51,3,1,2.5,8,Yes,3
1690,334000,0.32,No,116,16400,No,No,Gas,Hot Air,Public,1668,51,3,None,2.0,5,No,3
1691,382406,0.44,No,1,108900,Yes,Yes,Gas,Hot Air,Public,2712,51,4,1,2.5,11,Yes,4 or more
1692,149300,0.16,No,20,15700,No,No,Electric,Electric,Public,912,51,2,None,1.5,5,No,2 or fewer
1693,212000,0.34,No,21,27000,No,No,Electric,Electric,Public,1508,51,3,None,1.5,4,No,3
1694,195000,0.46,No,28,24500,No,No,Electric,Electric,Public,1232,61,3,1,1.0,4,Yes,3
1695,171600,0.32,No,15,4650,No,No,Electric,Electric,Public,960,61,3,None,1.0,4,No,3
1696,245000,0.36,No,106,35900,No,No,Gas,Hot Air,Public,1836,51,4,1,1.5,8,Yes,4 or more
1697,282000,0.87,No,12,56300,No,Yes,Gas,Hot Air,Public,1836,61,4,1,1.5,6,Yes,4 or more
1698,260000,0.34,No,42,27100,No,No,Gas,Hot Water,Private,1803,61,4,None,1.5,6,No,4 or more
1699,254500,0.17,No,9,20400,No,Yes,Gas,Hot Air,Public,1463,61,3,1,2.0,8,Yes,3
1700,179900,0.07,No,27,16800,No,Yes,Gas,Hot Air,Public,1290,61,2,1,1.5,7,Yes,2 or fewer
1701,255000,0.53,No,38,29900,No,No,Gas,Hot Water,Public,2310,61,5,1,2.5,10,Yes,4 or more
1702,265000,0.43,No,40,26200,No,Yes,Gas,Hot Water,Public,1664,61,3,1,2.0,4,Yes,3
1703,174000,0.06,No,21,16400,No,No,Gas,Hot Air,Public,1479,61,3,None,1.5,8,No,3
1704,322000,0.26,No,7,9100,No,Yes,Gas,Hot Air,Public,2483,61,4,1,2.5,8,Yes,4 or more
1705,337000,0.46,No,4,60500,No,Yes,Gas,Hot Air,Public,2480,61,4,1,2.5,10,Yes,4 or more
1706,221450,0.36,No,121,33000,No,No,Oil,Hot Air,Private,2699,61,6,1,1.0,12,Yes,4 or more
1707,247000,0.3,No,28,34000,No,Yes,Gas,Hot Air,Public,1676,61,3,1,2.5,8,Yes,3
1708,180000,0.54,No,38,30200,No,No,Gas,Hot Water,Public,2816,61,5,1,2.5,10,Yes,4 or more
1709,229900,0.37,No,26,23800,No,No,Gas,Hot Water,Public,1966,61,3,None,1.5,7,No,3
1710,230000,0.54,No,39,34700,No,No,Gas,Hot Air,Public,2112,61,4,1,1.5,9,Yes,4 or more
1711,388000,0.77,No,9,74400,No,No,Gas,Hot Air,Public,2762,61,4,1,2.5,12,Yes,4 or more
1712,350000,0.66,No,23,72200,No,Yes,Gas,Hot Air,Public,2184,61,3,1,2.5,9,Yes,3
1713,169700,0.07,No,22,16800,No,No,Electric,Electric,Public,1480,61,3,None,1.5,7,No,3
1714,190000,0.53,No,39,34700,No,No,Gas,Hot Air,Public,1624,61,3,None,1.0,4,No,3
1715,317500,0.54,No,19,30200,No,Yes,Gas,Hot Air,Public,1650,61,3,1,2.0,4,Yes,3
1716,70000,1.34,No,34,36700,No,No,Electric,Electric,Private,1313,61,2,None,1.5,3,No,2 or fewer
1717,300000,0.65,No,19,33500,No,No,Gas,Hot Water,Public,2600,61,4,1,2.5,11,Yes,4 or more
1718,145400,0.13,No,22,18300,No,No,Gas,Hot Air,Public,945,61,2,None,1.0,5,No,2 or fewer
1719,183500,0.28,No,57,23200,No,No,Oil,Hot Air,Private,1121,61,3,None,1.5,4,No,3
1720,275900,0.81,No,0,7300,Yes,No,Gas,Hot Air,Public,2288,61,3,1,2.5,8,Yes,3
1721,436023,0.41,No,5,43400,No,Yes,Gas,Hot Air,Public,2718,61,4,1,2.5,12,Yes,4 or more
1722,319900,0.58,No,42,31400,No,No,Gas,Hot Water,Public,2464,61,4,1,2.5,8,Yes,4 or more
1723,249000,0.43,No,41,45800,No,No,Gas,Hot Water,Public,2426,61,4,2 or more,2.0,7,Yes,4 or more
1724,289000,0.38,No,32,24200,No,No,Gas,Hot Water,Public,2310,61,5,1,2.5,11,Yes,4 or more
1725,285000,0.94,No,37,36200,No,No,Gas,Hot Water,Public,2564,61,4,1,2.5,11,Yes,4 or more
1726,194900,0.39,No,9,20400,No,No,Gas,Hot Air,Public,1099,51,2,None,1.0,3,No,2 or fewer
1727,125000,0.24,No,48,16800,No,No,Gas,Hot Air,Public,1225,51,3,1,1.0,7,Yes,3
1728,111300,0.59,No,86,26000,No,No,Gas,Hot Air,Private,1959,51,3,None,1.0,6,No,3
